Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
HoloLens2 (US),0,1055,516117,669,179638,386,336479,205,26130,205,26130,0,0,850,489987,464,153508,386,336479
HoloLens2 (US),1800,104,25228,54,6769,50,18459,0,0,0,0,0,0,104,25228,54,6769,50,18459
HoloLens2 (US),3600,121,33116,58,10817,63,22299,0,0,0,0,0,0,121,33116,58,10817,63,22299
HoloLens2 (US),5400,124,37810,61,15118,63,22692,0,0,0,0,0,0,124,37810,61,15118,63,22692
HoloLens2 (US),7200,54,11864,29,4605,25,7259,0,0,0,0,0,0,54,11864,29,4605,25,7259
HoloLens2 (US),9000,61,16444,31,4592,30,11852,0,0,0,0,0,0,61,16444,31,4592,30,11852
HoloLens2 (US),10800,355,157596,119,69672,236,87924,0,0,0,0,0,0,355,157596,119,69672,236,87924
HoloLens2 (US),12600,54,11857,29,4605,25,7252,0,0,0,0,0,0,54,11857,29,4605,25,7252
HoloLens2 (US),14400,40,9743,22,3539,18,6204,0,0,0,0,0,0,40,9743,22,3539,18,6204
HoloLens2 (US),16200,109,32216,59,9876,50,22340,0,0,0,0,0,0,109,32216,59,9876,50,22340
HoloLens2 (US),18000,339,149809,123,69075,216,80734,0,0,0,0,0,0,339,149809,123,69075,216,80734
HoloLens2 (US),19800,84,24595,38,8822,46,15773,0,0,0,0,0,0,84,24595,38,8822,46,15773
HoloLens2 (US),21600,49,10778,32,4629,17,6149,11,1086,11,1086,0,0,38,9692,21,3543,17,6149
HoloLens2 (US),23400,238,122378,130,21907,108,100471,0,0,0,0,0,0,238,122378,130,21907,108,100471
HoloLens2 (US),25200,163,95283,88,15032,75,80251,0,0,0,0,0,0,163,95283,88,15032,75,80251
HoloLens2 (US),27000,72,23309,33,8185,39,15124,0,0,0,0,0,0,72,23309,33,8185,39,15124
HoloLens2 (US),28800,56,12023,29,4638,27,7385,0,0,0,0,0,0,56,12023,29,4638,27,7385
HoloLens2 (US),30600,63,16568,33,4702,30,11866,0,0,0,0,0,0,63,16568,33,4702,30,11866
HoloLens2 (US),32400,116,34685,59,12762,57,21923,0,0,0,0,0,0,116,34685,59,12762,57,21923
HoloLens2 (US),34200,42,9906,22,3542,20,6364,0,0,0,0,0,0,42,9906,22,3542,20,6364
HoloLens2 (US),36000,172,55717,94,21699,78,34018,0,0,0,0,0,0,172,55717,94,21699,78,34018
HoloLens2 (US),37800,41,9811,22,3543,19,6268,0,0,0,0,0,0,41,9811,22,3543,19,6268
HoloLens2 (US),39600,38,9634,21,3484,17,6150,0,0,0,0,0,0,38,9634,21,3484,17,6150
HoloLens2 (US),41400,124,47065,68,19469,56,27596,11,1086,11,1086,0,0,113,45979,57,18383,56,27596
HoloLens2 (US),43200,311,76307,235,44701,76,31606,147,19098,147,19098,0,0,164,57209,88,25603,76,31606
HoloLens2 (US),45000,142,22557,124,16299,18,6258,102,12756,102,12756,0,0,40,9801,22,3543,18,6258
HoloLens2 (US),46800,143,22127,104,13647,39,8480,68,8504,68,8504,0,0,75,13623,36,5143,39,8480
HoloLens2 (US),48600,385,144734,249,85762,136,58972,102,12756,102,12756,0,0,283,131978,147,73006,136,58972
HoloLens2 (US),50400,128,26339,102,14714,26,11625,68,8504,68,8504,0,0,60,17835,34,6210,26,11625
HoloLens2 (US),52200,292,60061,200,26939,92,33122,102,12756,102,12756,0,0,190,47305,98,14183,92,33122
HoloLens2 (US),54000,254,64179,178,26062,76,38117,100,12592,100,12592,0,0,154,51587,78,13470,76,38117
HoloLens2 (US),55800,167,33483,120,16426,47,17057,68,8504,68,8504,0,0,99,24979,52,7922,47,17057
HoloLens2 (US),57600,142,22500,124,16296,18,6204,103,12810,103,12810,0,0,39,9690,21,3486,18,6204
HoloLens2 (US),59400,164,29211,133,17293,31,11918,101,12646,101,12646,0,0,63,16565,32,4647,31,11918
HoloLens2 (US),61200,215,34413,164,20990,51,13423,115,14062,115,14062,0,0,100,20351,49,6928,51,13423
HoloLens2 (US),63000,137,31123,99,16463,38,14660,66,8340,66,8340,0,0,71,22783,33,8123,38,14660
HoloLens2 (US),64800,251,42228,222,30429,29,11799,187,23914,187,23914,0,0,64,18314,35,6515,29,11799
HoloLens2 (US),66600,154,24568,130,17307,24,7261,102,12756,102,12756,0,0,52,11812,28,4551,24,7261
HoloLens2 (US),68400,152,30925,114,14965,38,15960,68,8504,68,8504,0,0,84,22421,46,6461,38,15960
