Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
TPLink (US),0,28,2856,17,1650,11,1206,0,0,0,0,0,0,28,2856,17,1650,11,1206
TPLink (US),1800,25,2610,16,1560,9,1050,0,0,0,0,0,0,25,2610,16,1560,9,1050
TPLink (US),3600,23,2406,15,1455,8,951,0,0,0,0,0,0,23,2406,15,1455,8,951
TPLink (US),5400,27,4482,19,3498,8,984,3,1938,3,1938,0,0,24,2544,16,1560,8,984
TPLink (US),7200,26,2724,17,1650,9,1074,0,0,0,0,0,0,26,2724,17,1650,9,1074
TPLink (US),9000,21,2226,14,1365,7,861,0,0,0,0,0,0,21,2226,14,1365,7,861
TPLink (US),10800,26,2724,17,1650,9,1074,0,0,0,0,0,0,26,2724,17,1650,9,1074
TPLink (US),12600,27,4482,19,3498,8,984,3,1938,3,1938,0,0,24,2544,16,1560,8,984
TPLink (US),14400,23,2406,15,1455,8,951,0,0,0,0,0,0,23,2406,15,1455,8,951
TPLink (US),16200,24,2544,16,1560,8,984,0,0,0,0,0,0,24,2544,16,1560,8,984
TPLink (US),18000,26,2724,17,1650,9,1074,0,0,0,0,0,0,26,2724,17,1650,9,1074
TPLink (US),19800,24,4172,17,3307,7,865,3,1938,3,1938,0,0,21,2234,14,1369,7,865
TPLink (US),21600,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),23400,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US),25200,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),27000,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),28800,26,4358,18,3400,8,958,3,1938,3,1938,0,0,23,2420,15,1462,8,958
TPLink (US),30600,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),32400,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),34200,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US),36000,29,4678,20,3596,9,1082,3,1938,3,1938,0,0,26,2740,17,1658,9,1082
TPLink (US),37800,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),39600,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US),41400,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),43200,26,4358,18,3400,8,958,3,1938,3,1938,0,0,23,2420,15,1462,8,958
TPLink (US),45000,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),46800,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),48600,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US),50400,29,4678,20,3596,9,1082,3,1938,3,1938,0,0,26,2740,17,1658,9,1082
TPLink (US),52200,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),54000,24,2510,16,1552,8,958,0,0,0,0,0,0,24,2510,16,1552,8,958
TPLink (US),55800,27,4498,19,3506,8,992,3,1938,3,1938,0,0,24,2560,16,1568,8,992
TPLink (US),57600,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),59400,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US),61200,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),63000,27,4498,19,3506,8,992,3,1938,3,1938,0,0,24,2560,16,1568,8,992
TPLink (US),64800,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US),66600,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),68400,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US),70200,30,4696,19,3506,11,1190,3,1938,3,1938,0,0,27,2758,16,1568,11,1190
TPLink (US),72000,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),73800,23,2372,14,1372,9,1000,0,0,0,0,0,0,23,2372,14,1372,9,1000
TPLink (US),75600,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),77400,27,4498,19,3506,8,992,3,1938,3,1938,0,0,24,2560,16,1568,8,992
TPLink (US),79200,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US),81000,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),82800,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),84600,24,4178,17,3310,7,868,3,1938,3,1938,0,0,21,2240,14,1372,7,868
TPLink (US),86400,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),88200,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),90000,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US),91800,27,4498,19,3506,8,992,3,1938,3,1938,0,0,24,2560,16,1568,8,992
TPLink (US),93600,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US),95400,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),97200,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),99000,24,4178,17,3310,7,868,3,1938,3,1938,0,0,21,2240,14,1372,7,868
TPLink (US),100800,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),102600,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),104400,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US),106200,27,4498,19,3506,8,992,3,1938,3,1938,0,0,24,2560,16,1568,8,992
TPLink (US),108000,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),109800,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US),111600,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),113400,25,4244,17,3310,8,934,3,1938,3,1938,0,0,22,2306,14,1372,8,934
TPLink (US),115200,27,2806,17,1658,10,1148,0,0,0,0,0,0,27,2806,17,1658,10,1148
TPLink (US),117000,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),118800,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US),120600,27,4498,19,3506,8,992,3,1938,3,1938,0,0,24,2560,16,1568,8,992
TPLink (US),122400,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),124200,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US),126000,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),127800,27,4498,19,3506,8,992,3,1938,3,1938,0,0,24,2560,16,1568,8,992
TPLink (US),129600,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US),131400,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US),133200,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),135000,24,4178,17,3310,7,868,3,1938,3,1938,0,0,21,2240,14,1372,7,868
TPLink (US),136800,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US),138600,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US),140400,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
