Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
PhillipsBridge (US1) ,0,664,143992,503,129811,161,14181,336,115488,336,115488,0,0,328,28504,167,14323,161,14181
PhillipsBridge (US1) ,1800,614,122824,455,112906,159,9918,294,102100,294,102100,0,0,320,20724,161,10806,159,9918
PhillipsBridge (US1) ,3600,636,128216,464,114197,172,14019,288,99994,288,99994,0,0,348,28222,176,14203,172,14019
PhillipsBridge (US1) ,5400,638,128706,469,114889,169,13817,294,102100,294,102100,0,0,344,26606,175,12789,169,13817
PhillipsBridge (US1) ,7200,623,127082,458,113657,165,13425,288,99994,288,99994,0,0,335,27088,170,13663,165,13425
PhillipsBridge (US1) ,9000,581,119854,439,111466,142,8388,294,102100,294,102100,0,0,287,17754,145,9366,142,8388
PhillipsBridge (US1) ,10800,647,135620,483,122285,164,13335,314,108712,314,108712,0,0,333,26908,169,13573,164,13335
PhillipsBridge (US1) ,12600,584,118542,438,109794,146,8748,290,100158,290,100158,0,0,294,18384,148,9636,146,8748
PhillipsBridge (US1) ,14400,667,136697,486,118809,181,17888,294,102100,294,102100,0,0,373,34597,192,16709,181,17888
PhillipsBridge (US1) ,16200,697,143941,511,131948,186,11993,424,127459,374,123290,50,4169,273,16482,137,8658,136,7824
PhillipsBridge (US1) ,18000,641,135076,482,122167,159,12909,316,108876,316,108876,0,0,325,26200,166,13291,159,12909
PhillipsBridge (US1) ,19800,741,182615,527,158983,214,23632,296,102264,296,102264,0,0,445,80351,231,56719,214,23632
PhillipsBridge (US1) ,21600,631,132610,474,119881,157,12729,310,106770,310,106770,0,0,321,25840,164,13111,157,12729
PhillipsBridge (US1) ,23400,617,132706,476,124432,141,8274,334,115324,334,115324,0,0,283,17382,142,9108,141,8274
PhillipsBridge (US1) ,25200,712,153999,520,132158,192,21841,312,108548,312,108548,0,0,400,45451,208,23610,192,21841
PhillipsBridge (US1) ,27000,548,110494,409,102400,139,8094,268,93382,268,93382,0,0,280,17112,141,9018,139,8094
PhillipsBridge (US1) ,28800,634,134462,477,121733,157,12729,314,108712,314,108712,0,0,320,25750,163,13021,157,12729
PhillipsBridge (US1) ,30600,609,130420,469,122236,140,8184,328,113218,328,113218,0,0,281,17202,141,9018,140,8184
PhillipsBridge (US1) ,32400,734,149047,526,132059,208,16988,412,123117,362,118948,50,4169,322,25930,164,13111,158,12819
PhillipsBridge (US1) ,34200,633,133056,476,120343,157,12713,314,108712,314,108712,0,0,319,24344,162,11631,157,12713
PhillipsBridge (US1) ,36000,632,132700,475,119971,157,12729,310,106770,310,106770,0,0,322,25930,165,13201,157,12729
PhillipsBridge (US1) ,37800,568,118700,431,110762,137,7938,292,101936,292,101936,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,39600,759,159359,554,142665,205,16694,444,134071,394,129902,50,4169,315,25288,160,12763,155,12525
PhillipsBridge (US1) ,41400,589,125402,452,117464,137,7938,312,108548,312,108548,0,0,277,16854,140,8916,137,7938
PhillipsBridge (US1) ,43200,645,138670,490,126145,155,12525,330,113382,330,113382,0,0,315,25288,160,12763,155,12525
PhillipsBridge (US1) ,45000,594,125836,455,117718,139,8118,314,108712,314,108712,0,0,280,17124,141,9006,139,8118
PhillipsBridge (US1) ,46800,611,127508,456,114983,155,12525,294,102100,294,102100,0,0,317,25408,162,12883,155,12525
PhillipsBridge (US1) ,48600,568,117102,430,109074,138,8028,290,100158,290,100158,0,0,278,16944,140,8916,138,8028
PhillipsBridge (US1) ,50400,630,134040,474,121461,156,12579,312,108548,312,108548,0,0,318,25492,162,12913,156,12579
PhillipsBridge (US1) ,52200,700,144223,513,132116,187,12107,424,127459,374,123290,50,4169,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,54000,670,141401,498,124347,172,17054,314,108712,314,108712,0,0,356,32689,184,15635,172,17054
PhillipsBridge (US1) ,55800,589,125372,452,117434,137,7938,312,108548,312,108548,0,0,277,16824,140,8886,137,7938
PhillipsBridge (US1) ,57600,605,125462,449,112847,156,12615,288,99994,288,99994,0,0,317,25468,161,12853,156,12615
PhillipsBridge (US1) ,59400,612,132284,474,124256,138,8028,332,115160,332,115160,0,0,280,17124,142,9096,138,8028
PhillipsBridge (US1) ,61200,616,127948,459,115255,157,12693,296,102264,296,102264,0,0,320,25684,163,12991,157,12693
PhillipsBridge (US1) ,63000,595,123258,444,111085,151,12173,288,99994,288,99994,0,0,307,23264,156,11091,151,12173
PhillipsBridge (US1) ,64800,636,134630,479,121901,157,12729,316,108876,316,108876,0,0,320,25754,163,13025,157,12729
PhillipsBridge (US1) ,66600,563,116656,426,108742,137,7914,288,99994,288,99994,0,0,275,16662,138,8748,137,7914
PhillipsBridge (US1) ,68400,751,155357,544,138495,207,16862,432,129729,382,125560,50,4169,319,25628,162,12935,157,12693
PhillipsBridge (US1) ,70200,587,123612,449,115608,138,8004,310,106770,310,106770,0,0,277,16842,139,8838,138,8004
PhillipsBridge (US1) ,72000,7024,12792885,2423,247548,4601,12545337,314,108712,314,108712,0,0,6710,12684173,2109,138836,4601,12545337
PhillipsBridge (US1) ,73800,575,119220,436,111162,139,8058,296,102264,296,102264,0,0,279,16956,140,8898,139,8058
PhillipsBridge (US1) ,75600,755,159001,552,142463,203,16538,442,133907,392,129738,50,4169,313,25094,160,12725,153,12369
PhillipsBridge (US1) ,77400,591,125554,453,117550,138,8004,314,108712,314,108712,0,0,277,16842,139,8838,138,8004
PhillipsBridge (US1) ,79200,608,125682,451,112989,157,12693,288,99994,288,99994,0,0,320,25688,163,12995,157,12693
PhillipsBridge (US1) ,81000,1781,339452,1115,234191,666,105261,342,118736,342,118736,0,0,1439,220716,773,115455,666,105261
PhillipsBridge (US1) ,82800,678,126990,485,114036,193,12954,290,100158,290,100158,0,0,388,26832,195,13878,193,12954
PhillipsBridge (US1) ,84600,678,133614,489,118005,189,15609,294,102100,294,102100,0,0,384,31514,195,15905,189,15609
PhillipsBridge (US1) ,86400,631,129154,474,119440,157,9714,314,108712,314,108712,0,0,317,20442,160,10728,157,9714
PhillipsBridge (US1) ,88200,656,134880,485,120891,171,13989,308,106606,308,106606,0,0,348,28274,177,14285,171,13989
PhillipsBridge (US1) ,90000,615,127698,466,118704,149,8994,316,108876,316,108876,0,0,299,18822,150,9828,149,8994
PhillipsBridge (US1) ,91800,642,133604,479,120335,163,13269,310,106770,310,106770,0,0,332,26834,169,13565,163,13269
PhillipsBridge (US1) ,93600,727,148191,530,135208,197,12983,432,129729,382,125560,50,4169,295,18462,148,9648,147,8814
PhillipsBridge (US1) ,95400,687,143283,506,125395,181,17888,314,108712,314,108712,0,0,373,34571,192,16683,181,17888
PhillipsBridge (US1) ,97200,574,117642,433,109344,141,8298,290,100158,290,100158,0,0,284,17484,143,9186,141,8298
PhillipsBridge (US1) ,99000,685,142816,505,125006,180,17810,316,108876,316,108876,0,0,369,33940,189,16130,180,17810
PhillipsBridge (US1) ,100800,570,117314,429,109016,141,8298,286,99830,286,99830,0,0,284,17484,143,9186,141,8298
PhillipsBridge (US1) ,102600,629,133988,475,121553,154,12435,316,108876,316,108876,0,0,313,25112,159,12677,154,12435
PhillipsBridge (US1) ,104400,601,126450,460,118152,141,8298,316,108876,316,108876,0,0,285,17574,144,9276,141,8298
PhillipsBridge (US1) ,106200,773,194885,548,167020,225,27865,308,106606,308,106606,0,0,465,88279,240,60414,225,27865
PhillipsBridge (US1) ,108000,575,119330,435,111122,140,8208,292,101936,292,101936,0,0,283,17394,143,9186,140,8208
PhillipsBridge (US1) ,109800,632,128445,458,111211,174,17234,274,95488,274,95488,0,0,358,32957,184,15723,174,17234
PhillipsBridge (US1) ,111600,613,129806,454,116961,159,12845,288,99994,288,99994,0,0,325,29812,166,16967,159,12845
PhillipsBridge (US1) ,113400,616,128022,459,115317,157,12705,294,102100,294,102100,0,0,322,25922,165,13217,157,12705
PhillipsBridge (US1) ,115200,706,144747,518,132550,188,12197,426,127623,376,123454,50,4169,280,17124,142,9096,138,8028
PhillipsBridge (US1) ,117000,636,133556,477,120707,159,12849,314,107670,314,107670,0,0,322,25886,163,13037,159,12849
PhillipsBridge (US1) ,118800,583,121030,443,112822,140,8208,296,103306,296,103306,0,0,287,17724,147,9516,140,8208
PhillipsBridge (US1) ,120600,609,125838,453,113199,156,12639,288,99994,288,99994,0,0,321,25844,165,13205,156,12639
PhillipsBridge (US1) ,122400,570,118852,433,110938,137,7914,294,102100,294,102100,0,0,276,16752,139,8838,137,7914
PhillipsBridge (US1) ,124200,765,159879,557,142927,208,16952,444,134071,394,129902,50,4169,321,25808,163,13025,158,12783
PhillipsBridge (US1) ,126000,565,118418,429,110594,136,7824,292,101936,292,101936,0,0,273,16482,137,8658,136,7824
PhillipsBridge (US1) ,127800,678,145460,508,128526,170,16934,328,113218,328,113218,0,0,350,32242,180,15308,170,16934
PhillipsBridge (US1) ,129600,729,153183,541,141010,188,12173,452,136341,402,132172,50,4169,277,16842,139,8838,138,8004
PhillipsBridge (US1) ,131400,610,127510,456,115051,154,12459,292,101936,292,101936,0,0,318,25574,164,13115,154,12459
PhillipsBridge (US1) ,133200,567,115472,427,107288,140,8184,284,98090,284,98090,0,0,283,17382,143,9198,140,8184
PhillipsBridge (US1) ,135000,615,129442,461,116983,154,12459,300,104168,300,104168,0,0,315,25274,161,12815,154,12459
PhillipsBridge (US1) ,136800,589,123792,450,115698,139,8094,310,106770,310,106770,0,0,279,17022,140,8928,139,8094
PhillipsBridge (US1) ,138600,664,140967,494,124069,170,16898,314,108712,314,108712,0,0,350,32255,180,15357,170,16898
PhillipsBridge (US1) ,140400,569,118762,432,110848,137,7914,294,102100,294,102100,0,0,275,16662,138,8748,137,7914
PhillipsBridge (US1) ,142200,669,145638,512,132945,157,12693,348,119830,348,119830,0,0,321,25808,164,13115,157,12693
PhillipsBridge (US1) ,144000,572,119028,435,111090,137,7938,296,102264,296,102264,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,145800,615,127916,458,115211,157,12705,296,102264,296,102264,0,0,319,25652,162,12947,157,12705
PhillipsBridge (US1) ,147600,584,123370,447,115432,137,7938,308,106606,308,106606,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,149400,651,140812,494,128107,157,12705,332,115160,332,115160,0,0,319,25652,162,12947,157,12705
PhillipsBridge (US1) ,151200,694,143715,508,131698,186,12017,420,127131,370,122962,50,4169,274,16584,138,8736,136,7848
PhillipsBridge (US1) ,153000,629,134004,474,121479,155,12525,314,108712,314,108712,0,0,315,25292,160,12767,155,12525
PhillipsBridge (US1) ,154800,570,118880,432,110852,138,8028,292,101936,292,101936,0,0,278,16944,140,8916,138,8028
PhillipsBridge (US1) ,156600,677,145308,506,128344,171,16964,326,113054,326,113054,0,0,351,32254,180,15290,171,16964
PhillipsBridge (US1) ,158400,717,147517,526,134979,191,12538,432,129729,382,125560,50,4169,285,17788,144,9419,141,8369
PhillipsBridge (US1) ,160200,625,132062,470,119537,155,12525,310,106770,310,106770,0,0,315,25292,160,12767,155,12525
PhillipsBridge (US1) ,162000,635,135738,477,122963,158,12775,314,108712,314,108712,0,0,321,27026,163,14251,158,12775
PhillipsBridge (US1) ,163800,607,125630,451,113015,156,12615,290,100158,290,100158,0,0,317,25472,161,12857,156,12615
PhillipsBridge (US1) ,165600,568,118700,431,110762,137,7938,292,101936,292,101936,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,167400,971,195771,654,155880,317,39891,410,122973,360,118804,50,4169,561,72798,294,37076,267,35722
PhillipsBridge (US1) ,169200,604,129982,467,122044,137,7938,328,113218,328,113218,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,171000,615,127916,458,115211,157,12705,296,102264,296,102264,0,0,319,25652,162,12947,157,12705
PhillipsBridge (US1) ,172800,560,116430,423,108492,137,7938,284,99666,284,99666,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,174600,609,127448,456,115031,153,12417,296,102264,296,102264,0,0,313,25184,160,12767,153,12417
PhillipsBridge (US1) ,176400,592,125640,455,117702,137,7938,316,108876,316,108876,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,178200,625,132106,469,119467,156,12639,306,106442,306,106442,0,0,319,25664,163,13025,156,12639
PhillipsBridge (US1) ,180000,589,125390,451,117386,138,8004,312,108548,312,108548,0,0,277,16842,139,8838,138,8004
PhillipsBridge (US1) ,181800,647,134875,476,117887,171,16988,294,102100,294,102100,0,0,353,32775,182,15787,171,16988
PhillipsBridge (US1) ,183600,581,123136,442,115042,139,8094,302,106114,302,106114,0,0,279,17022,140,8928,139,8094
PhillipsBridge (US1) ,185400,647,134530,477,117632,170,16898,296,102264,296,102264,0,0,351,32266,181,15368,170,16898
PhillipsBridge (US1) ,187200,701,144301,513,132128,188,12173,424,127459,374,123290,50,4169,277,16842,139,8838,138,8004
PhillipsBridge (US1) ,189000,629,133996,473,121393,156,12603,312,108548,312,108548,0,0,317,25448,161,12845,156,12603
PhillipsBridge (US1) ,190800,572,119032,434,111028,138,8004,294,102100,294,102100,0,0,278,16932,140,8928,138,8004
PhillipsBridge (US1) ,192600,759,181454,539,154007,220,27447,290,100158,290,100158,0,0,469,81296,249,53849,220,27447
PhillipsBridge (US1) ,194400,589,125358,453,117534,136,7824,316,108876,316,108876,0,0,273,16482,137,8658,136,7824
PhillipsBridge (US1) ,196200,667,139707,494,122503,173,17204,308,106606,308,106606,0,0,359,33101,186,15897,173,17204
PhillipsBridge (US1) ,198000,589,125358,453,117534,136,7824,316,108876,316,108876,0,0,273,16482,137,8658,136,7824
PhillipsBridge (US1) ,199800,670,146439,498,129397,172,17042,316,108876,316,108876,0,0,354,37563,182,20521,172,17042
PhillipsBridge (US1) ,201600,569,117192,432,109254,137,7938,290,100158,290,100158,0,0,279,17034,142,9096,137,7938
PhillipsBridge (US1) ,203400,611,127572,455,114957,156,12615,294,102100,294,102100,0,0,317,25472,161,12857,156,12615
PhillipsBridge (US1) ,205200,744,157791,556,145594,188,12197,466,140847,416,136678,50,4169,278,16944,140,8916,138,8028
PhillipsBridge (US1) ,207000,607,127228,452,114703,155,12525,292,101936,292,101936,0,0,315,25292,160,12767,155,12525
PhillipsBridge (US1) ,208800,576,119388,437,111270,139,8118,296,102264,296,102264,0,0,280,17124,141,9006,139,8118
PhillipsBridge (US1) ,210600,623,131898,468,119373,155,12525,308,106606,308,106606,0,0,315,25292,160,12767,155,12525
PhillipsBridge (US1) ,212400,708,146509,520,134312,188,12197,430,129565,380,125396,50,4169,278,16944,140,8916,138,8028
PhillipsBridge (US1) ,214200,655,138516,485,121642,170,16874,306,106442,306,106442,0,0,349,32074,179,15200,170,16874
PhillipsBridge (US1) ,216000,592,125672,453,117554,139,8118,312,108548,312,108548,0,0,280,17124,141,9006,139,8118
PhillipsBridge (US1) ,217800,591,120944,436,108419,155,12525,276,95652,276,95652,0,0,315,25292,160,12767,155,12525
PhillipsBridge (US1) ,219600,584,123370,447,115432,137,7938,308,106606,308,106606,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,221400,633,134364,476,121659,157,12705,314,108712,314,108712,0,0,319,25652,162,12947,157,12705
PhillipsBridge (US1) ,223200,730,153993,544,141976,186,12017,456,137409,406,133240,50,4169,274,16584,138,8736,136,7848
PhillipsBridge (US1) ,225000,655,137991,486,121075,169,16916,304,105538,304,105538,0,0,351,32453,182,15537,169,16916
PhillipsBridge (US1) ,226800,569,118762,432,110848,137,7914,294,102100,294,102100,0,0,275,16662,138,8748,137,7914
PhillipsBridge (US1) ,228600,604,125388,449,112839,155,12549,288,99994,288,99994,0,0,316,25394,161,12845,155,12549
PhillipsBridge (US1) ,230400,573,119122,434,111028,139,8094,294,102100,294,102100,0,0,279,17022,140,8928,139,8094
PhillipsBridge (US1) ,232200,607,125606,452,113093,155,12513,290,100158,290,100158,0,0,317,25448,162,12935,155,12513
PhillipsBridge (US1) ,234000,593,125734,454,117640,139,8094,314,108712,314,108712,0,0,279,17022,140,8928,139,8094
PhillipsBridge (US1) ,235800,608,127314,454,114855,154,12459,294,102100,294,102100,0,0,314,25214,160,12755,154,12459
PhillipsBridge (US1) ,237600,588,123718,449,115624,139,8094,308,106606,308,106606,0,0,280,17112,141,9018,139,8094
PhillipsBridge (US1) ,239400,766,161571,561,144853,205,16718,450,136177,400,132008,50,4169,316,25394,161,12845,155,12549
PhillipsBridge (US1) ,241200,579,122940,442,115026,137,7914,304,106278,304,106278,0,0,275,16662,138,8748,137,7914
PhillipsBridge (US1) ,243000,670,141478,498,124364,172,17114,316,108876,316,108876,0,0,354,32602,182,15488,172,17114
PhillipsBridge (US1) ,244800,700,144491,513,132301,187,12190,424,127459,374,123290,50,4169,276,17032,139,9011,137,8021
PhillipsBridge (US1) ,246600,613,127752,456,115047,157,12705,294,102100,294,102100,0,0,319,25652,162,12947,157,12705
PhillipsBridge (US1) ,248400,632,134911,476,122280,156,12631,314,108712,314,108712,0,0,318,26199,162,13568,156,12631
PhillipsBridge (US1) ,250200,609,125810,452,113105,157,12705,290,100158,290,100158,0,0,319,25652,162,12947,157,12705
PhillipsBridge (US1) ,252000,570,118864,433,110926,137,7938,294,102100,294,102100,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,253800,905,188212,622,147014,283,41198,310,108384,310,108384,0,0,595,79828,312,38630,283,41198
PhillipsBridge (US1) ,255600,567,117032,427,108848,140,8184,286,99830,286,99830,0,0,281,17202,141,9018,140,8184
PhillipsBridge (US1) ,257400,629,133980,474,121467,155,12513,314,108712,314,108712,0,0,315,25268,160,12755,155,12513
PhillipsBridge (US1) ,259200,722,151031,533,138744,189,12287,442,133907,392,129738,50,4169,280,17124,141,9006,139,8118
PhillipsBridge (US1) ,261000,648,140490,493,128001,155,12489,334,115324,334,115324,0,0,314,25166,159,12677,155,12489
PhillipsBridge (US1) ,262800,574,119224,435,111106,139,8118,294,102100,294,102100,0,0,280,17124,141,9006,139,8118
PhillipsBridge (US1) ,264600,601,125122,446,112597,155,12525,286,99830,286,99830,0,0,315,25292,160,12767,155,12525
PhillipsBridge (US1) ,266400,610,132072,474,124224,136,7848,336,115488,336,115488,0,0,274,16584,138,8736,136,7848
PhillipsBridge (US1) ,268200,652,134475,478,117241,174,17234,294,101262,294,101262,0,0,358,33213,184,15979,174,17234
PhillipsBridge (US1) ,270000,562,117416,426,109568,136,7848,288,100832,288,100832,0,0,274,16584,138,8736,136,7848
PhillipsBridge (US1) ,271800,645,134420,474,117420,171,17000,294,102100,294,102100,0,0,351,32320,180,15320,171,17000
PhillipsBridge (US1) ,273600,566,116922,429,108984,137,7938,290,100158,290,100158,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,275400,632,134274,476,121659,156,12615,314,108712,314,108712,0,0,318,25562,162,12947,156,12615
PhillipsBridge (US1) ,277200,575,119298,437,111270,138,8028,296,102264,296,102264,0,0,279,17034,141,9006,138,8028
PhillipsBridge (US1) ,279000,734,174471,514,147120,220,27351,270,93546,270,93546,0,0,464,80925,244,53574,220,27351
PhillipsBridge (US1) ,280800,579,119658,439,111450,140,8208,296,102264,296,102264,0,0,283,17394,143,9186,140,8208
PhillipsBridge (US1) ,282600,791,166108,572,145095,219,21013,442,133907,392,129738,50,4169,349,32201,180,15357,169,16844
PhillipsBridge (US1) ,284400,551,112314,414,104400,137,7914,276,95652,276,95652,0,0,275,16662,138,8748,137,7914
PhillipsBridge (US1) ,286200,694,153320,520,136170,174,17150,334,115324,334,115324,0,0,360,37996,186,20846,174,17150
PhillipsBridge (US1) ,288000,589,123808,450,115714,139,8094,308,106606,308,106606,0,0,281,17202,142,9108,139,8094
PhillipsBridge (US1) ,289800,608,127330,453,114781,155,12549,292,101936,292,101936,0,0,316,25394,161,12845,155,12549
PhillipsBridge (US1) ,291600,561,116476,425,108652,136,7824,288,99994,288,99994,0,0,273,16482,137,8658,136,7824
PhillipsBridge (US1) ,293400,642,135104,484,122321,158,12783,316,108876,316,108876,0,0,326,26228,168,13445,158,12783
PhillipsBridge (US1) ,295200,697,145555,511,133562,186,11993,424,129073,374,124904,50,4169,273,16482,137,8658,136,7824
PhillipsBridge (US1) ,297000,628,132344,472,119705,156,12639,310,106770,310,106770,0,0,318,25574,162,12935,156,12639
PhillipsBridge (US1) ,298800,571,118942,433,110938,138,8004,294,102100,294,102100,0,0,277,16842,139,8838,138,8004
PhillipsBridge (US1) ,300600,816,173089,596,151986,220,21103,466,140847,416,136678,50,4169,350,32242,180,15308,170,16934
PhillipsBridge (US1) ,302400,573,119122,434,111028,139,8094,294,102100,294,102100,0,0,279,17022,140,8928,139,8094
PhillipsBridge (US1) ,304200,604,125372,450,112913,154,12459,290,100158,290,100158,0,0,314,25214,160,12755,154,12459
PhillipsBridge (US1) ,306000,592,125692,453,117574,139,8118,312,108568,312,108568,0,0,280,17124,141,9006,139,8118
PhillipsBridge (US1) ,307800,645,140272,491,127837,154,12435,332,115160,332,115160,0,0,313,25112,159,12677,154,12435
PhillipsBridge (US1) ,309600,586,123550,448,115522,138,8028,308,106606,308,106606,0,0,278,16944,140,8916,138,8028
PhillipsBridge (US1) ,311400,663,140917,493,124007,170,16910,312,108548,312,108548,0,0,351,32369,181,15459,170,16910
PhillipsBridge (US1) ,313200,570,118880,432,110852,138,8028,292,101936,292,101936,0,0,278,16944,140,8916,138,8028
PhillipsBridge (US1) ,315000,761,159543,555,142759,206,16784,444,134071,394,129902,50,4169,317,25472,161,12857,156,12615
PhillipsBridge (US1) ,316800,552,112416,415,104478,137,7938,276,95652,276,95652,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,318600,606,125612,452,113105,154,12507,290,100158,290,100158,0,0,316,25454,162,12947,154,12507
PhillipsBridge (US1) ,320400,569,118774,433,110926,136,7848,294,102100,294,102100,0,0,275,16674,139,8826,136,7848
PhillipsBridge (US1) ,322200,633,134364,476,121659,157,12705,314,108712,314,108712,0,0,319,25652,162,12947,157,12705
PhillipsBridge (US1) ,324000,584,123370,447,115432,137,7938,308,106606,308,106606,0,0,276,16764,139,8826,137,7938
PhillipsBridge (US1) ,325800,635,134528,479,121913,156,12615,316,108876,316,108876,0,0,319,25652,163,13037,156,12615
PhillipsBridge (US1) ,327600,569,117192,431,109164,138,8028,290,100158,290,100158,0,0,279,17034,141,9006,138,8028
PhillipsBridge (US1) ,329400,800,168403,581,147390,219,21013,452,136341,402,132172,50,4169,348,32062,179,15218,169,16844
PhillipsBridge (US1) ,331200,578,119786,437,111441,141,8345,294,102100,294,102100,0,0,284,17686,143,9341,141,8345
PhillipsBridge (US1) ,333000,621,131718,467,119283,154,12435,308,106606,308,106606,0,0,313,25112,159,12677,154,12435
PhillipsBridge (US1) ,334800,753,156178,544,139144,209,17034,430,129565,380,125396,50,4169,323,26613,164,13748,159,12865
PhillipsBridge (US1) ,336600,586,118914,430,106299,156,12615,268,93382,268,93382,0,0,318,25532,162,12917,156,12615
PhillipsBridge (US1) ,338400,590,125460,454,117612,136,7848,316,108876,316,108876,0,0,274,16584,138,8736,136,7848
PhillipsBridge (US1) ,340200,911,188446,628,148276,283,40170,312,108548,312,108548,0,0,599,79898,316,39728,283,40170
PhillipsBridge (US1) ,342000,561,116474,425,108626,136,7848,286,99830,286,99830,0,0,275,16644,139,8796,136,7848
PhillipsBridge (US1) ,343800,612,127648,455,114943,157,12705,292,101936,292,101936,0,0,320,25712,163,13007,157,12705
PhillipsBridge (US1) ,345600,558,116250,422,108402,136,7848,284,99666,284,99666,0,0,274,16584,138,8736,136,7848
PhillipsBridge (US1) ,347400,613,127736,457,115121,156,12615,296,102264,296,102264,0,0,317,25472,161,12857,156,12615
PhillipsBridge (US1) ,349200,572,119044,434,111016,138,8028,294,102100,294,102100,0,0,278,16944,140,8916,138,8028
PhillipsBridge (US1) ,351000,780,166061,576,149433,204,16628,466,140847,416,136678,50,4169,314,25214,160,12755,154,12459
PhillipsBridge (US1) ,352800,613,132378,473,124194,140,8184,330,114996,330,114996,0,0,283,17382,143,9198,140,8184
PhillipsBridge (US1) ,354600,641,132753,471,115855,170,16898,290,100158,290,100158,0,0,351,32595,181,15697,170,16898
PhillipsBridge (US1) ,356400,593,125718,455,117714,138,8004,316,108876,316,108876,0,0,277,16842,139,8838,138,8004
PhillipsBridge (US1) ,358200,644,134292,473,117304,171,16988,292,101936,292,101936,0,0,352,32356,181,15368,171,16988
PhillipsBridge (US1) ,360000,585,123448,447,115444,138,8004,308,106606,308,106606,0,0,277,16842,139,8838,138,8004
PhillipsBridge (US1) ,361800,628,133958,472,121319,156,12639,310,108384,310,108384,0,0,318,25574,162,12935,156,12639
PhillipsBridge (US1) ,363600,569,118746,433,110922,136,7824,296,102264,296,102264,0,0,273,16482,137,8658,136,7824
PhillipsBridge (US1) ,365400,761,181726,541,154243,220,27483,290,100158,290,100158,0,0,471,81568,251,54085,220,27483
PhillipsBridge (US1) ,367200,572,119016,435,111102,137,7914,296,102264,296,102264,0,0,276,16752,139,8838,137,7914
PhillipsBridge (US1) ,369000,657,138823,487,121889,170,16934,306,106442,306,106442,0,0,351,32381,181,15447,170,16934
