Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
NestThermostat (FR) ,0,156,59421,80,26038,76,33383,0,0,0,0,0,0,156,59421,80,26038,76,33383
NestThermostat (FR) ,1800,390,186442,193,123119,197,63323,0,0,0,0,0,0,390,186442,193,123119,197,63323
NestThermostat (FR) ,3600,359,147017,165,72707,194,74310,0,0,0,0,0,0,359,147017,165,72707,194,74310
NestThermostat (FR) ,5400,429,202443,217,148339,212,54104,0,0,0,0,0,0,429,202443,217,148339,212,54104
NestThermostat (FR) ,7200,199,69091,93,24342,106,44749,0,0,0,0,0,0,199,69091,93,24342,106,44749
NestThermostat (FR) ,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (FR) ,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (FR) ,12600,219,88255,107,61230,112,27025,0,0,0,0,0,0,219,88255,107,61230,112,27025
NestThermostat (FR) ,14400,190,70415,95,27663,95,42752,0,0,0,0,0,0,190,70415,95,27663,95,42752
NestThermostat (FR) ,16200,48,18445,23,5594,25,12851,0,0,0,0,0,0,48,18445,23,5594,25,12851
NestThermostat (FR) ,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (FR) ,19800,20,8766,9,1632,11,7134,0,0,0,0,0,0,20,8766,9,1632,11,7134
NestThermostat (FR) ,21600,102,45176,50,9599,52,35577,0,0,0,0,0,0,102,45176,50,9599,52,35577
NestThermostat (FR) ,23400,159,66026,72,13749,87,52277,0,0,0,0,0,0,159,66026,72,13749,87,52277
NestThermostat (FR) ,25200,64,25362,28,5547,36,19815,0,0,0,0,0,0,64,25362,28,5547,36,19815
NestThermostat (FR) ,27000,120,42519,58,9342,62,33177,0,0,0,0,0,0,120,42519,58,9342,62,33177
NestThermostat (FR) ,28800,15,5231,8,1578,7,3653,0,0,0,0,0,0,15,5231,8,1578,7,3653
NestThermostat (FR) ,30600,34,13554,14,2583,20,10971,0,0,0,0,0,0,34,13554,14,2583,20,10971
