Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
EchoDot5 (US1) ,0,2082,1284830,1155,1075369,927,209461,2,156,2,156,0,0,2080,1284674,1153,1075213,927,209461
EchoDot5 (US1) ,1800,1737,609816,936,365422,801,244394,1,78,1,78,0,0,1736,609738,935,365344,801,244394
EchoDot5 (US1) ,3600,550,120178,257,48641,293,71537,1,78,1,78,0,0,549,120100,256,48563,293,71537
EchoDot5 (US1) ,5400,1159,651396,613,510080,546,141316,1,78,1,78,0,0,1158,651318,612,510002,546,141316
EchoDot5 (US1) ,7200,625,143597,297,57909,328,85688,1,78,1,78,0,0,624,143519,296,57831,328,85688
EchoDot5 (US1) ,9000,1102,318515,585,128416,517,190099,10,2736,10,2736,0,0,1092,315779,575,125680,517,190099
EchoDot5 (US1) ,10800,1457,771260,774,601161,683,170099,1,78,1,78,0,0,1456,771182,773,601083,683,170099
EchoDot5 (US1) ,12600,595,132483,287,45937,308,86546,1,78,1,78,0,0,594,132405,286,45859,308,86546
EchoDot5 (US1) ,14400,670,155365,332,64813,338,90552,1,78,1,78,0,0,669,155287,331,64735,338,90552
EchoDot5 (US1) ,16200,1820,777143,914,520888,906,256255,245,70718,70,6743,175,63975,1575,706425,844,514145,731,192280
EchoDot5 (US1) ,18000,568,119476,283,40447,285,79029,30,4317,27,2379,3,1938,538,115159,256,38068,282,77091
EchoDot5 (US1) ,19800,696,154447,350,51173,346,103274,1,78,1,78,0,0,695,154369,349,51095,346,103274
EchoDot5 (US1) ,21600,1168,522677,631,398890,537,123787,0,0,0,0,0,0,1168,522677,631,398890,537,123787
EchoDot5 (US1) ,23400,921,247140,474,102245,447,144895,1,78,1,78,0,0,920,247062,473,102167,447,144895
EchoDot5 (US1) ,25200,516,100135,247,31382,269,68753,2,156,2,156,0,0,514,99979,245,31226,269,68753
EchoDot5 (US1) ,27000,1041,452186,556,325481,485,126705,1,78,1,78,0,0,1040,452108,555,325403,485,126705
EchoDot5 (US1) ,28800,598,143274,292,42576,306,100698,1,78,1,78,0,0,597,143196,291,42498,306,100698
EchoDot5 (US1) ,30600,1456,588898,776,391072,680,197826,1,78,1,78,0,0,1455,588820,775,390994,680,197826
EchoDot5 (US1) ,32400,1164,394335,553,213587,611,180748,247,70874,72,6899,175,63975,917,323461,481,206688,436,116773
EchoDot5 (US1) ,34200,1060,359102,572,213099,488,146003,31,4394,28,2456,3,1938,1029,354708,544,210643,485,144065
EchoDot5 (US1) ,36000,909,296766,481,178805,428,117961,3,234,3,234,0,0,906,296532,478,178571,428,117961
EchoDot5 (US1) ,37800,1105,391138,592,249192,513,141946,3,234,3,234,0,0,1102,390904,589,248958,513,141946
EchoDot5 (US1) ,39600,969,299230,438,148499,531,150731,247,70874,72,6899,175,63975,722,228356,366,141600,356,86756
EchoDot5 (US1) ,41400,1164,396893,619,228345,545,168548,31,4394,28,2456,3,1938,1133,392499,591,225889,542,166610
EchoDot5 (US1) ,43200,905,292194,464,180255,441,111939,3,234,3,234,0,0,902,291960,461,180021,441,111939
EchoDot5 (US1) ,45000,700,165969,349,60724,351,105245,3,234,3,234,0,0,697,165735,346,60490,351,105245
EchoDot5 (US1) ,46800,1092,456487,556,325325,536,131162,1,78,1,78,0,0,1091,456409,555,325247,536,131162
EchoDot5 (US1) ,48600,712,178153,354,63658,358,114495,1,78,1,78,0,0,711,178075,353,63580,358,114495
EchoDot5 (US1) ,50400,492,104246,226,48592,266,55654,1,78,1,78,0,0,491,104168,225,48514,266,55654
EchoDot5 (US1) ,52200,1822,862223,912,609450,910,252773,245,70718,70,6743,175,63975,1577,791505,842,602707,735,188798
EchoDot5 (US1) ,54000,786,215322,385,101069,401,114253,1,78,1,78,0,0,785,215244,384,100991,401,114253
EchoDot5 (US1) ,55800,685,162952,342,64664,343,98288,11,968,11,968,0,0,674,161984,331,63696,343,98288
EchoDot5 (US1) ,57600,1378,726395,759,574343,619,152052,19,3348,16,1410,3,1938,1359,723047,743,572933,616,150114
EchoDot5 (US1) ,59400,651,149020,317,46834,334,102186,1,78,1,78,0,0,650,148942,316,46756,334,102186
EchoDot5 (US1) ,61200,849,221548,435,109236,414,112312,1,78,1,78,0,0,848,221470,434,109158,414,112312
EchoDot5 (US1) ,63000,1288,605705,651,448301,637,157404,1,78,1,78,0,0,1287,605627,650,448223,637,157404
EchoDot5 (US1) ,64800,684,164681,335,69524,349,95157,1,78,1,78,0,0,683,164603,334,69446,349,95157
EchoDot5 (US1) ,66600,1224,530482,655,374150,569,156332,3,234,3,234,0,0,1221,530248,652,373916,569,156332
EchoDot5 (US1) ,68400,1252,462903,606,267682,646,195221,257,71764,82,7789,175,63975,995,391139,524,259893,471,131246
EchoDot5 (US1) ,70200,952,324435,516,204440,436,119995,21,3504,18,1566,3,1938,931,320931,498,202874,433,118057
EchoDot5 (US1) ,72000,972,375829,510,232808,462,143021,3,234,3,234,0,0,969,375595,507,232574,462,143021
EchoDot5 (US1) ,73800,1154,430318,614,260711,540,169607,3,234,3,234,0,0,1151,430084,611,260477,540,169607
EchoDot5 (US1) ,75600,1353,532740,654,318241,699,214499,257,71764,82,7789,175,63975,1096,460976,572,310452,524,150524
EchoDot5 (US1) ,77400,731,228881,382,132023,349,96858,20,2858,18,1566,2,1292,711,226023,364,130457,347,95566
EchoDot5 (US1) ,79200,1228,545715,655,380966,573,164749,1,78,1,78,0,0,1227,545637,654,380888,573,164749
EchoDot5 (US1) ,81000,569,129565,275,49653,294,79912,1,78,1,78,0,0,568,129487,274,49575,294,79912
EchoDot5 (US1) ,82800,677,165270,333,58782,344,106488,1,78,1,78,0,0,676,165192,332,58704,344,106488
EchoDot5 (US1) ,84600,1388,653236,754,495674,634,157562,1,78,1,78,0,0,1387,653158,753,495596,634,157562
EchoDot5 (US1) ,86400,906,252411,460,117325,446,135086,1,78,1,78,0,0,905,252333,459,117247,446,135086
EchoDot5 (US1) ,88200,768,209623,379,96384,389,113239,1,78,1,78,0,0,767,209545,378,96306,389,113239
EchoDot5 (US1) ,90000,1683,894223,926,712597,757,181626,1,78,1,78,0,0,1682,894145,925,712519,757,181626
EchoDot5 (US1) ,91800,590,180653,286,45108,304,135545,1,78,1,78,0,0,589,180575,285,45030,304,135545
EchoDot5 (US1) ,93600,924,245511,400,88857,524,156654,255,71608,80,7633,175,63975,669,173903,320,81224,349,92679
EchoDot5 (US1) ,95400,1106,320699,577,144881,529,175818,10,2736,10,2736,0,0,1096,317963,567,142145,529,175818
EchoDot5 (US1) ,97200,1685,877148,919,694549,766,182599,19,3348,16,1410,3,1938,1666,873800,903,693139,763,180661
EchoDot5 (US1) ,99000,500,102949,235,38845,265,64104,1,78,1,78,0,0,499,102871,234,38767,265,64104
EchoDot5 (US1) ,100800,627,133950,304,44278,323,89672,1,78,1,78,0,0,626,133872,303,44200,323,89672
EchoDot5 (US1) ,102600,1293,590201,707,441123,586,149078,1,78,1,78,0,0,1292,590123,706,441045,586,149078
EchoDot5 (US1) ,104400,606,133358,299,38397,307,94961,1,78,1,78,0,0,605,133280,298,38319,307,94961
EchoDot5 (US1) ,106200,1119,498165,599,358533,520,139632,1,78,1,78,0,0,1118,498087,598,358455,520,139632
EchoDot5 (US1) ,108000,786,194373,401,79100,385,115273,1,78,1,78,0,0,785,194295,400,79022,385,115273
EchoDot5 (US1) ,109800,499,96776,237,29005,262,67771,1,78,1,78,0,0,498,96698,236,28927,262,67771
EchoDot5 (US1) ,111600,1094,455153,588,324354,506,130799,1,78,1,78,0,0,1093,455075,587,324276,506,130799
EchoDot5 (US1) ,113400,651,153614,329,49275,322,104339,11,968,11,968,0,0,640,152646,318,48307,322,104339
EchoDot5 (US1) ,115200,728,160791,293,35212,435,125579,244,70652,69,6677,175,63975,484,90139,224,28535,260,61604
