MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
64:16:66:4A:65:71,ALL,ip,104.199.109.192,750,194394,404,114449,346,79945
64:16:66:4A:65:71,ALL,ip,129.151.225.244,20,1800,10,900,10,900
64:16:66:4A:65:71,ALL,ip,129.250.35.251,10,900,5,450,5,450
64:16:66:4A:65:71,ALL,ip,130.211.135.74,749,214110,410,135166,339,78944
64:16:66:4A:65:71,ALL,ip,141.95.158.40,10,900,5,450,5,450
64:16:66:4A:65:71,ALL,ip,149.202.2.105,14,1260,7,630,7,630
64:16:66:4A:65:71,ALL,ip,162.159.200.1,36,3240,18,1620,18,1620
64:16:66:4A:65:71,ALL,ip,162.159.200.123,36,3240,18,1620,18,1620
64:16:66:4A:65:71,ALL,ip,162.19.224.29,10,900,5,450,5,450
64:16:66:4A:65:71,ALL,ip,178.32.220.61,10,900,5,450,5,450
64:16:66:4A:65:71,ALL,ip,185.123.84.51,22,1980,11,990,11,990
64:16:66:4A:65:71,ALL,ip,188.165.49.6,20,1800,10,900,10,900
64:16:66:4A:65:71,ALL,ip,192.168.231.1,1234,190836,697,51882,537,138954
64:16:66:4A:65:71,ALL,ip,193.52.136.2,26,2340,13,1170,13,1170
64:16:66:4A:65:71,ALL,ip,194.177.34.116,56,5040,28,2520,28,2520
64:16:66:4A:65:71,ALL,ip,194.57.169.1,12,1080,6,540,6,540
64:16:66:4A:65:71,ALL,ip,195.154.226.102,12,1080,6,540,6,540
64:16:66:4A:65:71,ALL,ip,212.83.158.83,20,1800,10,900,10,900
64:16:66:4A:65:71,ALL,ip,212.85.158.10,39,3510,20,1800,19,1710
64:16:66:4A:65:71,ALL,ip,217.182.137.208,34,3060,17,1530,17,1530
64:16:66:4A:65:71,ALL,ip,35.195.102.202,83788,8749855,41721,5189443,42067,3560412
64:16:66:4A:65:71,ALL,ip,5.39.80.51,10,900,5,450,5,450
64:16:66:4A:65:71,ALL,ip,82.65.141.217,22,1980,11,990,11,990
64:16:66:4A:65:71,ALL,ip,91.224.149.41,12,1080,6,540,6,540
64:16:66:4A:65:71,ALL,ip,94.23.215.121,10,900,5,450,5,450
64:16:66:4A:65:71,ALL,tcp,104.199.109.192,750,194394,404,114449,346,79945
64:16:66:4A:65:71,ALL,tcp,130.211.135.74,749,214110,410,135166,339,78944
64:16:66:4A:65:71,ALL,tcp,35.195.102.202,83788,8749855,41721,5189443,42067,3560412
64:16:66:4A:65:71,ALL,udp,129.151.225.244,20,1800,10,900,10,900
64:16:66:4A:65:71,ALL,udp,129.250.35.251,10,900,5,450,5,450
64:16:66:4A:65:71,ALL,udp,141.95.158.40,10,900,5,450,5,450
64:16:66:4A:65:71,ALL,udp,149.202.2.105,14,1260,7,630,7,630
64:16:66:4A:65:71,ALL,udp,162.159.200.1,36,3240,18,1620,18,1620
64:16:66:4A:65:71,ALL,udp,162.159.200.123,36,3240,18,1620,18,1620
64:16:66:4A:65:71,ALL,udp,162.19.224.29,10,900,5,450,5,450
64:16:66:4A:65:71,ALL,udp,178.32.220.61,10,900,5,450,5,450
64:16:66:4A:65:71,ALL,udp,185.123.84.51,22,1980,11,990,11,990
64:16:66:4A:65:71,ALL,udp,188.165.49.6,20,1800,10,900,10,900
64:16:66:4A:65:71,ALL,udp,193.52.136.2,26,2340,13,1170,13,1170
64:16:66:4A:65:71,ALL,udp,194.177.34.116,56,5040,28,2520,28,2520
64:16:66:4A:65:71,ALL,udp,194.57.169.1,12,1080,6,540,6,540
