MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
40:A2:DB:2C:8A:68,ALL,ip,100.21.0.103,290,81601,152,19691,138,61910
40:A2:DB:2C:8A:68,ALL,ip,107.22.24.161,126,91398,78,79515,48,11883
40:A2:DB:2C:8A:68,ALL,ip,107.23.106.67,117,89712,69,77919,48,11793
40:A2:DB:2C:8A:68,ALL,ip,13.249.9.114,65,18315,33,3704,32,14611
40:A2:DB:2C:8A:68,ALL,ip,13.249.9.116,33,9192,18,1951,15,7241
40:A2:DB:2C:8A:68,ALL,ip,13.249.9.70,31,9058,16,1819,15,7239
40:A2:DB:2C:8A:68,ALL,ip,13.32.158.17,119,119911,85,6448,34,113463
40:A2:DB:2C:8A:68,ALL,ip,13.32.158.66,418,719437,270,20706,148,698731
40:A2:DB:2C:8A:68,ALL,ip,146.75.73.16,1348,1703948,786,62517,562,1641431
40:A2:DB:2C:8A:68,ALL,ip,16.171.124.25,7360,581440,3680,338560,3680,242880
40:A2:DB:2C:8A:68,ALL,ip,174.129.165.207,56,26496,34,16052,22,10444
40:A2:DB:2C:8A:68,ALL,ip,174.129.20.177,122,95871,74,84078,48,11793
40:A2:DB:2C:8A:68,ALL,ip,174.129.83.181,248,184615,159,161311,89,23304
40:A2:DB:2C:8A:68,ALL,ip,176.32.98.108,30,15580,16,8230,14,7350
40:A2:DB:2C:8A:68,ALL,ip,18.155.121.123,289,277305,207,18142,82,259163
40:A2:DB:2C:8A:68,ALL,ip,18.155.123.103,11894,4047929,6077,792526,5817,3255403
40:A2:DB:2C:8A:68,ALL,ip,18.155.129.112,57,39376,34,3535,23,35841
40:A2:DB:2C:8A:68,ALL,ip,18.155.129.124,192,125344,113,11641,79,113703
40:A2:DB:2C:8A:68,ALL,ip,18.155.129.67,156,93282,91,9208,65,84074
40:A2:DB:2C:8A:68,ALL,ip,18.155.129.86,58,39442,34,3535,24,35907
40:A2:DB:2C:8A:68,ALL,ip,18.203.57.224,30293,21187241,14754,6695196,15539,14492045
40:A2:DB:2C:8A:68,ALL,ip,18.204.113.0,121,92677,72,80728,49,11949
40:A2:DB:2C:8A:68,ALL,ip,18.205.31.155,113,87158,66,75922,47,11236
40:A2:DB:2C:8A:68,ALL,ip,18.207.37.248,130,96640,76,83469,54,13171
40:A2:DB:2C:8A:68,ALL,ip,18.208.13.36,141,95005,80,82264,61,12741
40:A2:DB:2C:8A:68,ALL,ip,18.211.125.116,1340,132258,670,69412,670,62846
40:A2:DB:2C:8A:68,ALL,ip,18.211.62.254,1260,124362,630,65268,630,59094
40:A2:DB:2C:8A:68,ALL,ip,18.214.86.16,255,191226,160,167706,95,23520
40:A2:DB:2C:8A:68,ALL,ip,18.233.209.222,120,86087,73,74761,47,11326
40:A2:DB:2C:8A:68,ALL,ip,18.233.46.225,93,33100,49,24382,44,8718
40:A2:DB:2C:8A:68,ALL,ip,18.234.8.250,4,360,2,180,2,180
40:A2:DB:2C:8A:68,ALL,ip,18.235.79.204,131,94472,81,82547,50,11925
40:A2:DB:2C:8A:68,ALL,ip,18.244.35.21,320,372560,228,20320,92,352240
40:A2:DB:2C:8A:68,ALL,ip,18.244.38.126,339,708726,182,13041,157,695685
40:A2:DB:2C:8A:68,ALL,ip,18.244.38.168,6080,11870992,3790,335291,2290,11535701
40:A2:DB:2C:8A:68,ALL,ip,18.244.38.171,451,716118,293,20367,158,695751
40:A2:DB:2C:8A:68,ALL,ip,18.244.38.192,3866,6930184,2396,202401,1470,6727783
40:A2:DB:2C:8A:68,ALL,ip,18.244.38.32,4117,7969158,2545,216726,1572,7752432
40:A2:DB:2C:8A:68,ALL,ip,18.244.38.8,2296,4705172,1310,115283,986,4589889
40:A2:DB:2C:8A:68,ALL,ip,18.244.38.90,307,706614,164,11853,143,694761
40:A2:DB:2C:8A:68,ALL,ip,184.73.130.219,122,39947,62,29510,60,10437
40:A2:DB:2C:8A:68,ALL,ip,184.73.87.232,126,92454,79,80637,47,11817
40:A2:DB:2C:8A:68,ALL,ip,205.251.207.223,179,180124,131,10602,48,169522
40:A2:DB:2C:8A:68,ALL,ip,209.54.177.114,18,7867,10,2004,8,5863
40:A2:DB:2C:8A:68,ALL,ip,209.54.177.117,71,35260,41,15041,30,20219
40:A2:DB:2C:8A:68,ALL,ip,209.54.177.132,42,22049,24,6534,18,15515
40:A2:DB:2C:8A:68,ALL,ip,209.54.177.153,55,23655,30,6012,25,17643
40:A2:DB:2C:8A:68,ALL,ip,209.54.177.154,38,15842,20,4008,18,11834
40:A2:DB:2C:8A:68,ALL,ip,209.54.177.157,55,23655,30,6012,25,17643
40:A2:DB:2C:8A:68,ALL,ip,209.54.177.222,64,33097,33,9623,31,23474
40:A2:DB:2C:8A:68,ALL,ip,209.54.177.232,63,32982,35,9699,28,23283
40:A2:DB:2C:8A:68,ALL,ip,209.54.178.134,129,59106,72,21107,57,37999
40:A2:DB:2C:8A:68,ALL,ip,209.54.178.164,55,23655,30,6012,25,17643
40:A2:DB:2C:8A:68,ALL,ip,209.54.178.166,18,7867,10,2004,8,5863
40:A2:DB:2C:8A:68,ALL,ip,209.54.179.225,26,12245,14,2217,12,10028
40:A2:DB:2C:8A:68,ALL,ip,209.54.179.231,48,24245,27,4380,21,19865
40:A2:DB:2C:8A:68,ALL,ip,209.54.179.93,73,31522,40,8016,33,23506
40:A2:DB:2C:8A:68,ALL,ip,209.54.180.131,21,10994,11,3197,10,7797
40:A2:DB:2C:8A:68,ALL,ip,209.54.180.25,18,7867,10,2004,8,5863
40:A2:DB:2C:8A:68,ALL,ip,209.54.180.27,55,23655,30,6012,25,17643
40:A2:DB:2C:8A:68,ALL,ip,209.54.180.44,19,7921,10,2004,9,5917
40:A2:DB:2C:8A:68,ALL,ip,209.54.180.55,84,43976,46,12896,38,31080
40:A2:DB:2C:8A:68,ALL,ip,209.54.181.4,37,15788,20,4008,17,11780
40:A2:DB:2C:8A:68,ALL,ip,209.54.181.78,21,10994,11,3197,10,7797
40:A2:DB:2C:8A:68,ALL,ip,209.54.181.86,21,10994,11,3197,10,7797
40:A2:DB:2C:8A:68,ALL,ip,209.54.181.97,64,33097,33,9623,31,23474
40:A2:DB:2C:8A:68,ALL,ip,209.54.183.176,26,12245,14,2217,12,10028
40:A2:DB:2C:8A:68,ALL,ip,23.20.136.143,130,92840,79,80759,51,12081
40:A2:DB:2C:8A:68,ALL,ip,23.200.86.201,275,307703,194,14779,81,292924
40:A2:DB:2C:8A:68,ALL,ip,23.200.86.202,209,219499,159,12457,50,207042
40:A2:DB:2C:8A:68,ALL,ip,23.200.86.234,92,80149,63,5015,29,75134
40:A2:DB:2C:8A:68,ALL,ip,23.200.86.241,81,67485,54,4433,27,63052
40:A2:DB:2C:8A:68,ALL,ip,23.21.88.219,130,96826,82,84943,48,11883
40:A2:DB:2C:8A:68,ALL,ip,23.210.249.139,375,506015,242,19052,133,486963
40:A2:DB:2C:8A:68,ALL,ip,23.23.128.37,123,90883,78,79288,45,11595
40:A2:DB:2C:8A:68,ALL,ip,23.23.231.196,163,121847,100,108393,63,13454
40:A2:DB:2C:8A:68,ALL,ip,23.23.56.22,120,94977,72,83094,48,11883
40:A2:DB:2C:8A:68,ALL,ip,3.162.35.185,185,64626,94,12429,91,52197
40:A2:DB:2C:8A:68,ALL,ip,3.162.37.98,59,15713,30,5253,29,10460
40:A2:DB:2C:8A:68,ALL,ip,3.208.140.212,953,773974,596,737110,357,36864
40:A2:DB:2C:8A:68,ALL,ip,3.209.68.46,1318,130164,659,68310,659,61854
40:A2:DB:2C:8A:68,ALL,ip,3.212.143.105,242,173055,150,149643,92,23412
40:A2:DB:2C:8A:68,ALL,ip,3.212.205.83,142,56041,79,32035,63,24006
40:A2:DB:2C:8A:68,ALL,ip,3.212.23.64,119,88991,77,77504,42,11487
40:A2:DB:2C:8A:68,ALL,ip,3.213.239.129,112,88118,69,76655,43,11463
40:A2:DB:2C:8A:68,ALL,ip,3.214.211.93,126,90910,79,79183,47,11727
40:A2:DB:2C:8A:68,ALL,ip,3.214.243.222,113,81464,72,70133,41,11331
40:A2:DB:2C:8A:68,ALL,ip,3.217.103.253,127,92810,79,80927,48,11883
40:A2:DB:2C:8A:68,ALL,ip,3.220.182.54,72,25419,38,13251,34,12168
40:A2:DB:2C:8A:68,ALL,ip,3.220.207.79,113,81522,70,70550,43,10972
40:A2:DB:2C:8A:68,ALL,ip,3.221.121.60,132,89182,77,76927,55,12255
40:A2:DB:2C:8A:68,ALL,ip,3.222.159.72,1190,117453,595,61642,595,55811
40:A2:DB:2C:8A:68,ALL,ip,3.224.166.115,157,53084,81,36866,76,16218
